labour_entry_id,labour_id,work_type,project_id,work_date,daily_wage
LE10571,LB012,Mason,PR004,2025-11-24,800
LE10572,LB005,Mason,PR008,2025-11-24,900
LE10573,LB016,Mason,PR012,2025-11-24,850
LE10574,LB019,Carpenter,PR017,2025-11-24,850
LE10575,LB014,Carpenter,PR018,2025-11-24,850
LE10576,LB013,Bar Bender,PR021,2025-11-24,700
LE10577,LB006,Mason,PR004,2025-11-24,600
LE10578,LB009,Helper,PR008,2025-11-24,1000
LE10579,LB017,Bar Bender,PR012,2025-11-24,650
LE10580,LB015,Helper,PR017,2025-11-24,700
LE10581,LB003,Helper,PR004,2025-11-25,750
LE10582,LB016,Mason,PR008,2025-11-25,850
LE10583,LB018,Carpenter,PR012,2025-11-25,650
LE10584,LB007,Helper,PR018,2025-11-25,750
LE10585,LB006,Mason,PR017,2025-11-25,600
LE10586,LB001,Mason,PR021,2025-11-25,650
LE10587,LB017,Bar Bender,PR004,2025-11-25,650
LE10588,LB012,Mason,PR008,2025-11-25,800
LE10589,LB005,Mason,PR012,2025-11-25,900
LE10590,LB010,Bar Bender,PR018,2025-11-25,1000
LE10591,LB014,Carpenter,PR017,2025-11-25,850
LE10592,LB004,Mason,PR021,2025-11-25,650
LE10593,LB019,Carpenter,PR004,2025-11-25,850
LE10594,LB009,Helper,PR008,2025-11-25,1000
LE10595,LB013,Bar Bender,PR012,2025-11-25,700
LE10596,LB002,Helper,PR018,2025-11-25,800
LE10597,LB020,Bar Bender,PR017,2025-11-25,600
LE10598,LB015,Helper,PR021,2025-11-25,700
LE10599,LB008,Mason,PR004,2025-11-25,1000
LE10600,LB011,Bar Bender,PR008,2025-11-25,750
LE10601,LB020,Bar Bender,PR018,2025-11-26,600
LE10602,LB012,Mason,PR008,2025-11-26,800
LE10603,LB018,Carpenter,PR017,2025-11-26,650
LE10604,LB016,Mason,PR012,2025-11-26,850
LE10605,LB010,Bar Bender,PR004,2025-11-26,1000
LE10606,LB002,Helper,PR021,2025-11-26,800
LE10607,LB004,Mason,PR018,2025-11-26,650
LE10608,LB015,Helper,PR008,2025-11-26,700
LE10609,LB005,Mason,PR017,2025-11-26,900
LE10610,LB007,Helper,PR012,2025-11-26,750
LE10611,LB008,Mason,PR004,2025-11-26,1000
LE10612,LB006,Mason,PR021,2025-11-26,600
LE10613,LB014,Carpenter,PR018,2025-11-26,850
LE10614,LB009,Helper,PR008,2025-11-26,1000
LE10615,LB017,Bar Bender,PR017,2025-11-26,650
LE10616,LB001,Mason,PR012,2025-11-26,650
LE10617,LB013,Bar Bender,PR004,2025-11-26,700
LE10618,LB011,Bar Bender,PR021,2025-11-26,750
LE10619,LB003,Helper,PR018,2025-11-26,750
LE10620,LB019,Carpenter,PR008,2025-11-26,850
LE10621,LB005,Mason,PR018,2025-11-27,900
LE10622,LB016,Mason,PR008,2025-11-27,850
LE10623,LB019,Carpenter,PR004,2025-11-27,850
LE10624,LB014,Carpenter,PR012,2025-11-27,850
LE10625,LB008,Mason,PR021,2025-11-27,1000
LE10626,LB001,Mason,PR017,2025-11-27,650
LE10627,LB020,Bar Bender,PR018,2025-11-27,600
LE10628,LB017,Bar Bender,PR008,2025-11-27,650
LE10629,LB009,Helper,PR004,2025-11-27,1000
LE10630,LB004,Mason,PR012,2025-11-27,650
LE10631,LB007,Helper,PR021,2025-11-27,750
LE10632,LB015,Helper,PR017,2025-11-27,700
LE10633,LB006,Mason,PR018,2025-11-27,600
LE10634,LB003,Helper,PR008,2025-11-27,750
LE10635,LB018,Carpenter,PR004,2025-11-27,650
LE10636,LB010,Bar Bender,PR012,2025-11-27,1000
LE10637,LB011,Bar Bender,PR021,2025-11-27,750
LE10638,LB002,Helper,PR017,2025-11-27,800
LE10639,LB013,Bar Bender,PR018,2025-11-27,700
LE10640,LB012,Mason,PR008,2025-11-27,800
LE10641,LB016,Mason,PR012,2025-11-28,850
LE10642,LB008,Mason,PR008,2025-11-28,1000
LE10643,LB011,Bar Bender,PR018,2025-11-28,750
LE10644,LB002,Helper,PR017,2025-11-28,800
LE10645,LB010,Bar Bender,PR004,2025-11-28,1000
LE10646,LB019,Carpenter,PR021,2025-11-28,850
LE10647,LB007,Helper,PR012,2025-11-28,750
LE10648,LB004,Mason,PR008,2025-11-28,650
LE10649,LB020,Bar Bender,PR018,2025-11-28,600
LE10650,LB003,Helper,PR017,2025-11-28,750
LE10651,LB009,Helper,PR004,2025-11-28,1000
LE10652,LB013,Bar Bender,PR021,2025-11-28,700
LE10653,LB017,Bar Bender,PR012,2025-11-28,650
LE10654,LB005,Mason,PR008,2025-11-28,900
LE10655,LB014,Carpenter,PR018,2025-11-28,850
LE10656,LB018,Carpenter,PR017,2025-11-28,650
LE10657,LB015,Helper,PR004,2025-11-28,700
LE10658,LB006,Mason,PR021,2025-11-28,600
LE10659,LB001,Mason,PR012,2025-11-28,650
LE10660,LB012,Mason,PR008,2025-11-28,800
LE10661,LB012,Mason,PR021,2025-11-29,800
LE10662,LB018,Carpenter,PR012,2025-11-29,650
LE10663,LB003,Helper,PR017,2025-11-29,750
LE10664,LB002,Helper,PR004,2025-11-29,800
LE10665,LB007,Helper,PR008,2025-11-29,750
LE10666,LB006,Mason,PR018,2025-11-29,600
LE10667,LB009,Helper,PR021,2025-11-29,1000
LE10668,LB004,Mason,PR012,2025-11-29,650
LE10669,LB019,Carpenter,PR017,2025-11-29,850
LE10670,LB014,Carpenter,PR008,2025-11-29,850
LE10671,LB016,Mason,PR018,2025-11-29,850
LE10672,LB013,Bar Bender,PR021,2025-11-29,700
LE10673,LB005,Mason,PR012,2025-11-29,900
LE10674,LB010,Bar Bender,PR004,2025-11-29,1000
LE10675,LB017,Bar Bender,PR008,2025-11-29,650
LE10676,LB020,Bar Bender,PR018,2025-11-29,600
LE10677,LB008,Mason,PR021,2025-11-29,1000
LE10678,LB015,Helper,PR012,2025-11-29,700
LE10679,LB001,Mason,PR004,2025-11-29,650
LE10680,LB011,Bar Bender,PR008,2025-11-29,750
LE10681,LB017,Bar Bender,PR004,2025-12-01,650
LE10682,LB004,Mason,PR021,2025-12-01,650
LE10683,LB020,Bar Bender,PR018,2025-12-01,600
LE10684,LB013,Bar Bender,PR012,2025-12-01,700
LE10685,LB016,Mason,PR004,2025-12-01,850
LE10686,LB001,Mason,PR021,2025-12-01,650
LE10687,LB003,Helper,PR018,2025-12-01,750
LE10688,LB005,Mason,PR012,2025-12-01,900
LE10689,LB018,Carpenter,PR004,2025-12-01,650
LE10690,LB015,Helper,PR021,2025-12-01,700
LE10691,LB019,Carpenter,PR018,2025-12-01,850
LE10692,LB010,Bar Bender,PR012,2025-12-01,1000
LE10693,LB011,Bar Bender,PR004,2025-12-01,750
LE10694,LB014,Carpenter,PR021,2025-12-01,850
LE10695,LB006,Mason,PR018,2025-12-01,600
LE10696,LB008,Mason,PR012,2025-12-01,1000
LE10697,LB009,Helper,PR004,2025-12-01,1000
LE10698,LB007,Helper,PR021,2025-12-01,750
LE10699,LB002,Helper,PR018,2025-12-01,800
LE10700,LB012,Mason,PR012,2025-12-01,800
LE10701,LB003,Helper,PR004,2025-12-02,750
LE10702,LB020,Bar Bender,PR021,2025-12-02,600
LE10703,LB019,Carpenter,PR012,2025-12-02,850
LE10704,LB017,Bar Bender,PR018,2025-12-02,650
LE10705,LB014,Carpenter,PR004,2025-12-02,850
LE10706,LB001,Mason,PR021,2025-12-02,650
LE10707,LB015,Helper,PR012,2025-12-02,700
LE10708,LB012,Mason,PR018,2025-12-02,800
LE10709,LB009,Helper,PR004,2025-12-02,1000
LE10710,LB010,Bar Bender,PR021,2025-12-02,1000
LE10711,LB018,Carpenter,PR012,2025-12-02,650
LE10712,LB002,Helper,PR018,2025-12-02,800
LE10713,LB007,Helper,PR004,2025-12-02,750
LE10714,LB013,Bar Bender,PR021,2025-12-02,700
LE10715,LB005,Mason,PR012,2025-12-02,900
LE10716,LB011,Bar Bender,PR018,2025-12-02,750
LE10717,LB006,Mason,PR004,2025-12-02,600
LE10718,LB008,Mason,PR021,2025-12-02,1000
LE10719,LB016,Mason,PR012,2025-12-02,850
LE10720,LB004,Mason,PR018,2025-12-02,650
LE10721,LB007,Helper,PR004,2025-12-03,750
LE10722,LB004,Mason,PR012,2025-12-03,650
LE10723,LB009,Helper,PR018,2025-12-03,1000
LE10724,LB016,Mason,PR021,2025-12-03,850
LE10725,LB013,Bar Bender,PR004,2025-12-03,700
LE10726,LB005,Mason,PR012,2025-12-03,900
LE10727,LB020,Bar Bender,PR018,2025-12-03,600
LE10728,LB002,Helper,PR021,2025-12-03,800
LE10729,LB019,Carpenter,PR004,2025-12-03,850
LE10730,LB014,Carpenter,PR012,2025-12-03,850
LE10731,LB018,Carpenter,PR018,2025-12-03,650
LE10732,LB015,Helper,PR021,2025-12-03,700
LE10733,LB008,Mason,PR004,2025-12-03,1000
LE10734,LB003,Helper,PR012,2025-12-03,750
LE10735,LB006,Mason,PR018,2025-12-03,600
LE10736,LB010,Bar Bender,PR021,2025-12-03,1000
LE10737,LB017,Bar Bender,PR004,2025-12-03,650
LE10738,LB012,Mason,PR012,2025-12-03,800
LE10739,LB001,Mason,PR018,2025-12-03,650
LE10740,LB011,Bar Bender,PR021,2025-12-03,750
LE10741,LB012,Mason,PR012,2025-12-04,800
LE10742,LB018,Carpenter,PR021,2025-12-04,650
LE10743,LB004,Mason,PR018,2025-12-04,650
LE10744,LB015,Helper,PR004,2025-12-04,700
LE10745,LB008,Mason,PR012,2025-12-04,1000
LE10746,LB010,Bar Bender,PR021,2025-12-04,1000
LE10747,LB001,Mason,PR018,2025-12-04,650
LE10748,LB007,Helper,PR004,2025-12-04,750
LE10749,LB019,Carpenter,PR012,2025-12-04,850
LE10750,LB016,Mason,PR021,2025-12-04,850
LE10751,LB006,Mason,PR018,2025-12-04,600
LE10752,LB011,Bar Bender,PR004,2025-12-04,750
LE10753,LB002,Helper,PR012,2025-12-04,800
LE10754,LB017,Bar Bender,PR021,2025-12-04,650
LE10755,LB003,Helper,PR018,2025-12-04,750
LE10756,LB013,Bar Bender,PR004,2025-12-04,700
LE10757,LB009,Helper,PR012,2025-12-04,1000
LE10758,LB005,Mason,PR021,2025-12-04,900
LE10759,LB014,Carpenter,PR018,2025-12-04,850
LE10760,LB020,Bar Bender,PR004,2025-12-04,600
LE10761,LB007,Helper,PR004,2025-12-05,750
LE10762,LB016,Mason,PR012,2025-12-05,850
LE10763,LB008,Mason,PR021,2025-12-05,1000
LE10764,LB003,Helper,PR018,2025-12-05,750
LE10765,LB005,Mason,PR004,2025-12-05,900
LE10766,LB020,Bar Bender,PR012,2025-12-05,600
LE10767,LB010,Bar Bender,PR021,2025-12-05,1000
LE10768,LB018,Carpenter,PR018,2025-12-05,650
LE10769,LB009,Helper,PR004,2025-12-05,1000
LE10770,LB014,Carpenter,PR012,2025-12-05,850
LE10771,LB004,Mason,PR021,2025-12-05,650
LE10772,LB001,Mason,PR018,2025-12-05,650
LE10773,LB013,Bar Bender,PR004,2025-12-05,700
LE10774,LB017,Bar Bender,PR012,2025-12-05,650
LE10775,LB011,Bar Bender,PR021,2025-12-05,750
LE10776,LB015,Helper,PR018,2025-12-05,700
LE10777,LB019,Carpenter,PR004,2025-12-05,850
LE10778,LB012,Mason,PR012,2025-12-05,800
LE10779,LB006,Mason,PR021,2025-12-05,600
LE10780,LB002,Helper,PR018,2025-12-05,800
LE10781,LB001,Mason,PR021,2025-12-06,650
LE10782,LB009,Helper,PR004,2025-12-06,1000
LE10783,LB007,Helper,PR018,2025-12-06,750
LE10784,LB016,Mason,PR012,2025-12-06,850
LE10785,LB017,Bar Bender,PR021,2025-12-06,650
LE10786,LB006,Mason,PR004,2025-12-06,600
LE10787,LB011,Bar Bender,PR018,2025-12-06,750
LE10788,LB004,Mason,PR012,2025-12-06,650
LE10789,LB015,Helper,PR021,2025-12-06,700
LE10790,LB008,Mason,PR004,2025-12-06,1000
LE10791,LB014,Carpenter,PR018,2025-12-06,850
LE10792,LB019,Carpenter,PR012,2025-12-06,850
LE10793,LB002,Helper,PR021,2025-12-06,800
LE10794,LB020,Bar Bender,PR004,2025-12-06,600
LE10795,LB013,Bar Bender,PR018,2025-12-06,700
LE10796,LB018,Carpenter,PR012,2025-12-06,650
LE10797,LB012,Mason,PR021,2025-12-06,800
LE10798,LB005,Mason,PR004,2025-12-06,900
LE10799,LB003,Helper,PR018,2025-12-06,750
LE10800,LB010,Bar Bender,PR012,2025-12-06,1000
LE10801,LB006,Mason,PR022,2025-12-08,600
LE10802,LB007,Helper,PR018,2025-12-08,750
LE10803,LB015,Helper,PR012,2025-12-08,700
LE10804,LB004,Mason,PR021,2025-12-08,650
LE10805,LB002,Helper,PR004,2025-12-08,800
LE10806,LB018,Carpenter,PR022,2025-12-08,650
LE10807,LB019,Carpenter,PR018,2025-12-08,850
LE10808,LB008,Mason,PR012,2025-12-08,1000
LE10809,LB003,Helper,PR021,2025-12-08,750
LE10810,LB011,Bar Bender,PR004,2025-12-08,750
LE10811,LB009,Helper,PR022,2025-12-08,1000
LE10812,LB013,Bar Bender,PR018,2025-12-08,700
LE10813,LB012,Mason,PR012,2025-12-08,800
LE10814,LB020,Bar Bender,PR021,2025-12-08,600
LE10815,LB005,Mason,PR004,2025-12-08,900
LE10816,LB017,Bar Bender,PR022,2025-12-08,650
LE10817,LB014,Carpenter,PR018,2025-12-08,850
LE10818,LB001,Mason,PR012,2025-12-08,650
LE10819,LB016,Mason,PR021,2025-12-08,850
LE10820,LB010,Bar Bender,PR004,2025-12-08,1000
LE10821,LB017,Bar Bender,PR018,2025-12-09,650
LE10822,LB011,Bar Bender,PR022,2025-12-09,750
LE10823,LB012,Mason,PR004,2025-12-09,800
LE10824,LB006,Mason,PR021,2025-12-09,600
LE10825,LB005,Mason,PR012,2025-12-09,900
LE10826,LB016,Mason,PR018,2025-12-09,850
LE10827,LB009,Helper,PR022,2025-12-09,1000
LE10828,LB019,Carpenter,PR004,2025-12-09,850
LE10829,LB004,Mason,PR021,2025-12-09,650
LE10830,LB010,Bar Bender,PR012,2025-12-09,1000
LE10831,LB020,Bar Bender,PR018,2025-12-09,600
LE10832,LB014,Carpenter,PR022,2025-12-09,850
LE10833,LB015,Helper,PR004,2025-12-09,700
LE10834,LB018,Carpenter,PR021,2025-12-09,650
LE10835,LB007,Helper,PR012,2025-12-09,750
LE10836,LB002,Helper,PR018,2025-12-09,800
LE10837,LB003,Helper,PR022,2025-12-09,750
LE10838,LB013,Bar Bender,PR004,2025-12-09,700
LE10839,LB001,Mason,PR021,2025-12-09,650
LE10840,LB008,Mason,PR012,2025-12-09,1000
LE10841,LB014,Carpenter,PR012,2025-12-10,850
LE10842,LB006,Mason,PR022,2025-12-10,600
LE10843,LB005,Mason,PR021,2025-12-10,900
LE10844,LB016,Mason,PR018,2025-12-10,850
LE10845,LB003,Helper,PR004,2025-12-10,750
LE10846,LB001,Mason,PR012,2025-12-10,650
LE10847,LB018,Carpenter,PR022,2025-12-10,650
LE10848,LB012,Mason,PR021,2025-12-10,800
LE10849,LB004,Mason,PR018,2025-12-10,650
LE10850,LB013,Bar Bender,PR004,2025-12-10,700
LE10851,LB002,Helper,PR012,2025-12-10,800
LE10852,LB009,Helper,PR022,2025-12-10,1000
LE10853,LB008,Mason,PR021,2025-12-10,1000
LE10854,LB017,Bar Bender,PR018,2025-12-10,650
LE10855,LB015,Helper,PR004,2025-12-10,700
LE10856,LB019,Carpenter,PR012,2025-12-10,850
LE10857,LB011,Bar Bender,PR022,2025-12-10,750
LE10858,LB007,Helper,PR021,2025-12-10,750
LE10859,LB020,Bar Bender,PR018,2025-12-10,600
LE10860,LB010,Bar Bender,PR004,2025-12-10,1000
LE10861,LB012,Mason,PR018,2025-12-11,800
LE10862,LB001,Mason,PR022,2025-12-11,650
LE10863,LB007,Helper,PR021,2025-12-11,750
LE10864,LB009,Helper,PR012,2025-12-11,1000
LE10865,LB010,Bar Bender,PR004,2025-12-11,1000
LE10866,LB014,Carpenter,PR018,2025-12-11,850
LE10867,LB015,Helper,PR022,2025-12-11,700
LE10868,LB018,Carpenter,PR021,2025-12-11,650
LE10869,LB016,Mason,PR012,2025-12-11,850
LE10870,LB005,Mason,PR004,2025-12-11,900
LE10871,LB006,Mason,PR018,2025-12-11,600
LE10872,LB013,Bar Bender,PR022,2025-12-11,700
LE10873,LB011,Bar Bender,PR021,2025-12-11,750
LE10874,LB008,Mason,PR012,2025-12-11,1000
LE10875,LB017,Bar Bender,PR004,2025-12-11,650
LE10876,LB002,Helper,PR018,2025-12-11,800
LE10877,LB019,Carpenter,PR022,2025-12-11,850
LE10878,LB003,Helper,PR021,2025-12-11,750
LE10879,LB004,Mason,PR012,2025-12-11,650
LE10880,LB020,Bar Bender,PR004,2025-12-11,600
LE10881,LB009,Helper,PR018,2025-12-12,1000
LE10882,LB019,Carpenter,PR004,2025-12-12,850
LE10883,LB004,Mason,PR021,2025-12-12,650
LE10884,LB005,Mason,PR022,2025-12-12,900
LE10885,LB013,Bar Bender,PR012,2025-12-12,700
LE10886,LB006,Mason,PR018,2025-12-12,600
LE10887,LB010,Bar Bender,PR004,2025-12-12,1000
LE10888,LB016,Mason,PR021,2025-12-12,850
LE10889,LB014,Carpenter,PR022,2025-12-12,850
LE10890,LB012,Mason,PR012,2025-12-12,800
LE10891,LB017,Bar Bender,PR018,2025-12-12,650
LE10892,LB008,Mason,PR004,2025-12-12,1000
LE10893,LB018,Carpenter,PR021,2025-12-12,650
LE10894,LB002,Helper,PR022,2025-12-12,800
LE10895,LB001,Mason,PR012,2025-12-12,650
LE10896,LB007,Helper,PR018,2025-12-12,750
LE10897,LB011,Bar Bender,PR004,2025-12-12,750
LE10898,LB015,Helper,PR021,2025-12-12,700
LE10899,LB003,Helper,PR022,2025-12-12,750
LE10900,LB020,Bar Bender,PR012,2025-12-12,600
LE10901,LB011,Bar Bender,PR004,2025-12-13,750
LE10902,LB003,Helper,PR012,2025-12-13,750
LE10903,LB002,Helper,PR021,2025-12-13,800
LE10904,LB005,Mason,PR022,2025-12-13,900
LE10905,LB015,Helper,PR018,2025-12-13,700
LE10906,LB007,Helper,PR004,2025-12-13,750
LE10907,LB020,Bar Bender,PR012,2025-12-13,600
LE10908,LB008,Mason,PR021,2025-12-13,1000
LE10909,LB006,Mason,PR022,2025-12-13,600
LE10910,LB017,Bar Bender,PR018,2025-12-13,650
LE10911,LB009,Helper,PR004,2025-12-13,1000
LE10912,LB018,Carpenter,PR012,2025-12-13,650
LE10913,LB004,Mason,PR021,2025-12-13,650
LE10914,LB014,Carpenter,PR022,2025-12-13,850
LE10915,LB013,Bar Bender,PR018,2025-12-13,700
LE10916,LB012,Mason,PR004,2025-12-13,800
LE10917,LB016,Mason,PR012,2025-12-13,850
LE10918,LB019,Carpenter,PR021,2025-12-13,850
LE10919,LB010,Bar Bender,PR022,2025-12-13,1000
LE10920,LB001,Mason,PR018,2025-12-13,650
LE10921,LB017,Bar Bender,PR004,2025-12-15,650
LE10922,LB003,Helper,PR012,2025-12-15,750
LE10923,LB007,Helper,PR022,2025-12-15,750
LE10924,LB006,Mason,PR018,2025-12-15,600
LE10925,LB009,Helper,PR021,2025-12-15,1000
LE10926,LB012,Mason,PR004,2025-12-15,800
LE10927,LB019,Carpenter,PR012,2025-12-15,850
LE10928,LB018,Carpenter,PR022,2025-12-15,650
LE10929,LB016,Mason,PR018,2025-12-15,850
LE10930,LB008,Mason,PR021,2025-12-15,1000
LE10931,LB011,Bar Bender,PR004,2025-12-15,750
LE10932,LB005,Mason,PR012,2025-12-15,900
LE10933,LB002,Helper,PR022,2025-12-15,800
LE10934,LB015,Helper,PR018,2025-12-15,700
LE10935,LB004,Mason,PR021,2025-12-15,650
LE10936,LB014,Carpenter,PR004,2025-12-15,850
LE10937,LB010,Bar Bender,PR012,2025-12-15,1000
LE10938,LB001,Mason,PR022,2025-12-15,650
LE10939,LB020,Bar Bender,PR018,2025-12-15,600
LE10940,LB013,Bar Bender,PR021,2025-12-15,700
LE10941,LB007,Helper,PR021,2025-12-16,750
LE10942,LB018,Carpenter,PR012,2025-12-16,650
LE10943,LB020,Bar Bender,PR022,2025-12-16,600
LE10944,LB013,Bar Bender,PR004,2025-12-16,700
LE10945,LB012,Mason,PR018,2025-12-16,800
LE10946,LB003,Helper,PR021,2025-12-16,750
LE10947,LB016,Mason,PR012,2025-12-16,850
LE10948,LB001,Mason,PR022,2025-12-16,650
LE10949,LB004,Mason,PR004,2025-12-16,650
LE10950,LB008,Mason,PR018,2025-12-16,1000
LE10951,LB006,Mason,PR021,2025-12-16,600
LE10952,LB009,Helper,PR012,2025-12-16,1000
LE10953,LB014,Carpenter,PR022,2025-12-16,850
LE10954,LB017,Bar Bender,PR004,2025-12-16,650
LE10955,LB005,Mason,PR018,2025-12-16,900
LE10956,LB015,Helper,PR021,2025-12-16,700
LE10957,LB010,Bar Bender,PR012,2025-12-16,1000
LE10958,LB019,Carpenter,PR022,2025-12-16,850
LE10959,LB002,Helper,PR004,2025-12-16,800
LE10960,LB011,Bar Bender,PR018,2025-12-16,750
LE10961,LB002,Helper,PR018,2025-12-17,800
LE10962,LB009,Helper,PR012,2025-12-17,1000
LE10963,LB016,Mason,PR021,2025-12-17,850
LE10964,LB013,Bar Bender,PR004,2025-12-17,700
LE10965,LB020,Bar Bender,PR022,2025-12-17,600
LE10966,LB012,Mason,PR018,2025-12-17,800
LE10967,LB015,Helper,PR012,2025-12-17,700
LE10968,LB005,Mason,PR021,2025-12-17,900
LE10969,LB017,Bar Bender,PR004,2025-12-17,650
LE10970,LB011,Bar Bender,PR022,2025-12-17,750
LE10971,LB001,Mason,PR018,2025-12-17,650
LE10972,LB010,Bar Bender,PR012,2025-12-17,1000
LE10973,LB008,Mason,PR021,2025-12-17,1000
LE10974,LB014,Carpenter,PR004,2025-12-17,850
LE10975,LB006,Mason,PR022,2025-12-17,600
LE10976,LB004,Mason,PR018,2025-12-17,650
LE10977,LB007,Helper,PR012,2025-12-17,750
LE10978,LB019,Carpenter,PR021,2025-12-17,850
LE10979,LB018,Carpenter,PR004,2025-12-17,650
LE10980,LB003,Helper,PR022,2025-12-17,750
LE10981,LB001,Mason,PR012,2025-12-18,650
LE10982,LB005,Mason,PR004,2025-12-18,900
LE10983,LB006,Mason,PR021,2025-12-18,600
LE10984,LB019,Carpenter,PR022,2025-12-18,850
LE10985,LB003,Helper,PR018,2025-12-18,750
LE10986,LB007,Helper,PR012,2025-12-18,750
LE10987,LB014,Carpenter,PR004,2025-12-18,850
LE10988,LB002,Helper,PR021,2025-12-18,800
LE10989,LB020,Bar Bender,PR022,2025-12-18,600
LE10990,LB008,Mason,PR018,2025-12-18,1000
LE10991,LB012,Mason,PR012,2025-12-18,800
LE10992,LB018,Carpenter,PR004,2025-12-18,650
LE10993,LB013,Bar Bender,PR021,2025-12-18,700
LE10994,LB015,Helper,PR022,2025-12-18,700
LE10995,LB017,Bar Bender,PR018,2025-12-18,650
LE10996,LB016,Mason,PR012,2025-12-18,850
LE10997,LB011,Bar Bender,PR004,2025-12-18,750
LE10998,LB009,Helper,PR021,2025-12-18,1000
LE10999,LB010,Bar Bender,PR022,2025-12-18,1000
LE11000,LB004,Mason,PR018,2025-12-18,650
LE11001,LB019,Carpenter,PR004,2025-12-19,850
LE11002,LB012,Mason,PR021,2025-12-19,800
LE11003,LB017,Bar Bender,PR022,2025-12-19,650
LE11004,LB001,Mason,PR012,2025-12-19,650
LE11005,LB013,Bar Bender,PR018,2025-12-19,700
LE11006,LB007,Helper,PR004,2025-12-19,750
LE11007,LB014,Carpenter,PR021,2025-12-19,850
LE11008,LB011,Bar Bender,PR022,2025-12-19,750
LE11009,LB016,Mason,PR012,2025-12-19,850
LE11010,LB018,Carpenter,PR018,2025-12-19,650
LE11011,LB002,Helper,PR004,2025-12-19,800
LE11012,LB004,Mason,PR021,2025-12-19,650
LE11013,LB003,Helper,PR022,2025-12-19,750
LE11014,LB006,Mason,PR012,2025-12-19,600
LE11015,LB008,Mason,PR018,2025-12-19,1000
LE11016,LB020,Bar Bender,PR004,2025-12-19,600
LE11017,LB010,Bar Bender,PR021,2025-12-19,1000
LE11018,LB009,Helper,PR022,2025-12-19,1000
LE11019,LB005,Mason,PR012,2025-12-19,900
LE11020,LB015,Helper,PR018,2025-12-19,700
LE11021,LB006,Mason,PR012,2025-12-20,600
LE11022,LB001,Mason,PR018,2025-12-20,650
LE11023,LB010,Bar Bender,PR021,2025-12-20,1000
LE11024,LB009,Helper,PR004,2025-12-20,1000
LE11025,LB012,Mason,PR022,2025-12-20,800
LE11026,LB002,Helper,PR012,2025-12-20,800
LE11027,LB020,Bar Bender,PR018,2025-12-20,600
LE11028,LB008,Mason,PR021,2025-12-20,1000
LE11029,LB018,Carpenter,PR004,2025-12-20,650
LE11030,LB015,Helper,PR022,2025-12-20,700
LE11031,LB016,Mason,PR012,2025-12-20,850
LE11032,LB013,Bar Bender,PR018,2025-12-20,700
LE11033,LB011,Bar Bender,PR021,2025-12-20,750
LE11034,LB019,Carpenter,PR004,2025-12-20,850
LE11035,LB007,Helper,PR022,2025-12-20,750
LE11036,LB017,Bar Bender,PR012,2025-12-20,650
LE11037,LB014,Carpenter,PR018,2025-12-20,850
LE11038,LB004,Mason,PR021,2025-12-20,650
LE11039,LB005,Mason,PR004,2025-12-20,900
LE11040,LB003,Helper,PR022,2025-12-20,750
LE11041,LB007,Helper,PR021,2025-12-22,750
LE11042,LB012,Mason,PR004,2025-12-22,800
LE11043,LB015,Helper,PR012,2025-12-22,700
LE11044,LB003,Helper,PR018,2025-12-22,750
LE11045,LB008,Mason,PR022,2025-12-22,1000
LE11046,LB005,Mason,PR021,2025-12-22,900
LE11047,LB014,Carpenter,PR004,2025-12-22,850
LE11048,LB011,Bar Bender,PR012,2025-12-22,750
LE11049,LB013,Bar Bender,PR018,2025-12-22,700
LE11050,LB004,Mason,PR022,2025-12-22,650
LE11051,LB017,Bar Bender,PR021,2025-12-22,650
LE11052,LB018,Carpenter,PR004,2025-12-22,650
LE11053,LB001,Mason,PR012,2025-12-22,650
LE11054,LB019,Carpenter,PR018,2025-12-22,850
LE11055,LB006,Mason,PR022,2025-12-22,600
LE11056,LB010,Bar Bender,PR021,2025-12-22,1000
LE11057,LB002,Helper,PR004,2025-12-22,800
LE11058,LB020,Bar Bender,PR012,2025-12-22,600
LE11059,LB016,Mason,PR018,2025-12-22,850
LE11060,LB009,Helper,PR022,2025-12-22,1000
LE11061,LB007,Helper,PR012,2025-12-23,750
LE11062,LB009,Helper,PR018,2025-12-23,1000
LE11063,LB020,Bar Bender,PR022,2025-12-23,600
LE11064,LB006,Mason,PR021,2025-12-23,600
LE11065,LB010,Bar Bender,PR004,2025-12-23,1000
LE11066,LB005,Mason,PR012,2025-12-23,900
LE11067,LB012,Mason,PR018,2025-12-23,800
LE11068,LB008,Mason,PR022,2025-12-23,1000
LE11069,LB015,Helper,PR021,2025-12-23,700
LE11070,LB002,Helper,PR004,2025-12-23,800
LE11071,LB013,Bar Bender,PR012,2025-12-23,700
LE11072,LB017,Bar Bender,PR018,2025-12-23,650
LE11073,LB019,Carpenter,PR022,2025-12-23,850
LE11074,LB003,Helper,PR021,2025-12-23,750
